id,id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,num_of_prev_attempts_y,sum_click,id_site,final_result,final_result_code
10050,571129,1,1,3,10,2,30,2,0.0,3.9644641865630206,1314386232.0,Distinction,4
10051,571233,1,7,2,7,1,60,1,0.0,3.674015748031496,489788550.0,Withdrawn,2
10052,571233,1,7,2,7,1,60,1,0.0,3.674015748031496,489788550.0,Fail,3
10053,571276,0,4,2,8,1,60,1,0.0,0.0,0.0,Withdrawn,2
10054,571365,0,12,1,5,2,60,1,0.0,1.411764705882353,12409033.0,Withdrawn,2
10055,571389,0,5,2,1,1,60,1,0.0,4.531073446327683,135281631.0,Withdrawn,2
10056,571389,0,5,2,1,1,60,1,0.0,4.531073446327683,135281631.0,Withdrawn,2
10057,571571,0,2,3,1,1,90,1,0.0,2.485074626865672,391176270.0,Distinction,4
10058,571595,1,1,2,8,1,90,1,0.0,3.470725995316159,243879885.0,Fail,3
10059,571595,1,1,2,8,1,90,1,0.0,3.470725995316159,243879885.0,Fail,3
10060,571702,1,5,2,6,2,90,1,0.0,1.4285714285714286,5014808.0,Withdrawn,2
10061,571702,1,5,2,6,2,90,1,0.0,1.4285714285714286,5014808.0,Withdrawn,2
10062,571776,1,12,1,0,1,120,1,0.0,2.3227485684539304,1340240256.0,Pass,1
10063,571776,1,12,1,0,1,120,1,0.0,2.3227485684539304,1340240256.0,Pass,1
10064,571992,1,3,2,3,1,120,1,0.0,3.5749318801089918,212429045.0,Withdrawn,2
10065,571992,1,3,2,3,1,120,1,0.0,3.5749318801089918,212429045.0,Fail,3
10066,572036,1,8,2,1,1,120,1,0.0,4.40562613430127,795046461.0,Pass,1
10067,572036,1,8,2,1,1,120,1,0.0,4.40562613430127,795046461.0,Pass,1
10068,572154,1,1,3,5,1,150,1,0.25,3.793897524467473,1311190463.0,Withdrawn,2
10069,572154,1,1,3,5,1,60,1,0.25,3.793897524467473,1311190463.0,Withdrawn,2
10070,572154,1,1,3,5,1,150,1,0.25,3.793897524467473,1311190463.0,Withdrawn,2
10071,572154,1,1,3,5,1,150,1,0.25,3.793897524467473,1311190463.0,Pass,1
10072,572241,0,11,1,4,1,120,1,0.0,2.356707317073171,220979429.0,Withdrawn,2
10073,572241,0,11,1,4,1,120,1,0.0,2.356707317073171,220979429.0,Fail,3
10074,572279,1,2,2,2,1,90,1,0.0,4.821192052980132,86068650.0,Withdrawn,2
10075,572279,1,2,2,2,1,90,1,0.0,4.821192052980132,86068650.0,Fail,3
10076,572303,1,1,3,10,1,90,1,0.0,3.365183246073298,472679695.0,Pass,1
10077,572303,1,1,3,10,1,90,1,0.0,3.365183246073298,472679695.0,Pass,1
10078,572382,1,6,1,3,1,120,1,0.0,3.2885245901639344,211005668.0,Fail,3
10079,572382,1,6,1,3,1,120,1,0.0,3.2885245901639344,211005668.0,Pass,1
10080,572401,1,9,2,9,1,90,1,0.0,2.6103896103896105,56201615.0,Fail,3
10081,572438,0,7,1,5,1,60,1,0.0,3.083710407239819,645141602.0,Pass,1
10082,572570,1,1,1,9,1,60,1,0.0,3.43841642228739,860127584.0,Pass,1
10083,572570,1,1,1,9,1,60,1,0.0,3.43841642228739,860127584.0,Pass,1
10084,572854,0,9,1,5,1,90,1,0.0,5.105481727574751,847455204.0,Distinction,4
10085,572854,0,9,1,5,1,90,1,0.0,5.105481727574751,847455204.0,Distinction,4
10086,572891,1,11,1,7,1,60,1,0.0,4.275290215588723,380909028.0,Pass,1
10087,572891,1,11,1,7,1,60,1,0.0,4.275290215588723,380909028.0,Pass,1
10088,572909,1,9,1,6,1,120,1,0.0,1.2833333333333334,40426306.0,Withdrawn,2
10089,572909,1,9,1,6,1,120,1,0.0,1.2833333333333334,40426306.0,Fail,3
10090,573153,1,11,2,4,1,90,1,0.3333333333333333,3.443636363636364,313451383.0,Withdrawn,2
10091,573153,1,11,2,4,1,120,1,0.3333333333333333,3.443636363636364,313451383.0,Withdrawn,2
10092,573153,1,11,2,4,1,90,1,0.3333333333333333,3.443636363636364,313451383.0,Pass,1
10093,573166,1,6,1,2,1,90,1,0.0,3.6168067226890757,428229139.0,Withdrawn,2
10094,573166,1,6,1,2,1,90,1,0.0,3.6168067226890757,428229139.0,Pass,1
10095,573197,0,11,2,3,1,60,1,0.0,2.8805970149253732,48902887.0,Withdrawn,2
10096,573377,1,9,2,8,1,60,1,0.0,3.5035897435897434,598080377.0,Pass,1
10097,573377,1,9,2,8,1,60,1,0.0,3.5035897435897434,598080377.0,Pass,1
10098,573440,1,1,2,2,1,120,1,0.0,2.8846153846153846,615987849.0,Pass,1
10099,573440,1,1,2,2,1,120,1,0.0,2.8846153846153846,615987849.0,Distinction,4
10100,573462,0,10,3,3,2,60,1,0.0,5.397196261682243,118283335.0,Withdrawn,2
10101,573462,0,10,3,3,2,60,1,0.0,5.397196261682243,118283335.0,Fail,3
10102,573558,1,12,1,6,1,60,1,0.0,4.145873320537428,787868448.0,Pass,1
10103,573558,1,12,1,6,1,60,1,0.0,4.145873320537428,787868448.0,Pass,1
10104,573662,1,3,1,7,1,60,1,0.0,4.839816933638444,257439365.0,Withdrawn,2
10105,573662,1,3,1,7,1,60,1,0.0,4.839816933638444,257439365.0,Pass,1
10106,573665,1,4,2,8,1,60,1,0.0,5.0,1581566.0,Withdrawn,2
10107,573665,1,4,2,8,1,60,1,0.0,5.0,1581566.0,Withdrawn,2
10108,573696,1,3,1,4,1,90,1,0.0,2.803370786516854,256115686.0,Fail,3
10109,573696,1,3,1,4,1,90,1,0.0,2.803370786516854,256115686.0,Fail,3
10110,573697,0,4,3,8,1,180,1,0.3333333333333333,3.594713656387665,517812982.0,Withdrawn,2
10111,573697,0,4,3,8,1,180,1,0.3333333333333333,3.594713656387665,517812982.0,Withdrawn,2
10112,573697,0,4,3,8,1,60,1,0.3333333333333333,3.594713656387665,517812982.0,Withdrawn,2
10113,573701,1,1,2,7,1,150,1,0.0,3.186046511627907,23696201.0,Fail,3
10114,573701,1,1,2,7,1,150,1,0.0,3.186046511627907,23696201.0,Withdrawn,2
10115,574221,1,3,3,7,1,30,1,0.0,3.047029702970297,294869629.0,Distinction,4
10116,574283,1,4,1,1,2,120,1,0.0,3.3241455347298787,652591286.0,Fail,3
10117,574283,1,4,1,1,2,120,1,0.0,3.3241455347298787,652591286.0,Pass,1
10118,574523,1,9,1,6,1,90,1,0.6666666666666666,3.8983050847457625,185117992.0,Withdrawn,2
10119,574523,1,9,1,6,1,60,1,0.6666666666666666,3.8983050847457625,185117992.0,Withdrawn,2
10120,574523,1,9,1,6,1,90,1,0.6666666666666666,3.8983050847457625,185117992.0,Pass,1
10121,574529,0,7,1,3,1,120,1,0.0,3.272425249169435,204658910.0,Fail,3
10122,574529,0,7,1,3,1,120,1,0.0,3.272425249169435,204658910.0,Fail,3
10123,574551,1,1,1,5,1,90,1,0.0,4.530026109660574,275454867.0,Fail,3
10124,574551,1,1,1,5,1,90,1,0.0,4.530026109660574,275454867.0,Pass,1
10125,574564,1,3,3,3,1,90,1,0.0,7.631578947368421,13867150.0,Withdrawn,2
10126,574580,0,12,2,4,1,150,2,0.5,3.7829457364341086,97141894.0,Fail,3
10127,574580,0,12,2,4,1,150,2,0.5,3.7829457364341086,97141894.0,Fail,3
10128,574663,1,11,2,2,1,240,1,0.0,3.116788321167883,104305401.0,Withdrawn,2
10129,574663,1,11,2,2,1,240,1,0.0,3.116788321167883,104305401.0,Withdrawn,2
10130,574817,0,13,1,0,1,90,1,0.0,4.0,137212407.0,Distinction,4
10131,574830,0,1,2,10,1,90,1,0.0,3.4339622641509435,363706140.0,Withdrawn,2
10132,574830,0,1,2,10,1,90,1,0.0,3.4339622641509435,363706140.0,Pass,1
10133,575166,1,2,1,1,1,60,1,0.0,4.43705941591138,594395066.0,Withdrawn,2
10134,575166,1,2,1,1,1,60,1,0.0,4.43705941591138,594395066.0,Pass,1
10135,575287,0,6,1,3,2,120,1,0.0,3.103448275862069,21166810.0,Withdrawn,2
10136,575419,1,6,2,6,1,90,1,0.0,4.129770992366412,225680082.0,Withdrawn,2
10137,575419,1,6,2,6,1,90,1,0.0,4.129770992366412,225680082.0,Fail,3
10138,575545,1,1,3,4,1,60,1,0.0,4.513184584178499,288466607.0,Withdrawn,2
10139,575545,1,1,3,4,1,60,1,0.0,4.513184584178499,288466607.0,Pass,1
10140,575703,1,2,1,7,2,60,1,0.0,4.052631578947368,345945581.0,Withdrawn,2
10141,575703,1,2,1,7,2,60,1,0.0,4.052631578947368,345945581.0,Pass,1
10142,575733,1,10,2,1,2,60,1,0.0,4.767769176636172,868897520.0,Pass,1
10143,575733,1,10,2,1,2,60,1,0.0,4.767769176636172,868897520.0,Distinction,4
10144,575745,0,12,3,0,2,130,1,0.0,4.435071090047393,663444442.0,Pass,1
10145,575745,0,12,3,0,1,130,1,0.0,4.435071090047393,663444442.0,Pass,1
10146,575824,0,10,1,9,1,90,1,0.0,5.863298662704309,491177189.0,Pass,1
10147,575967,1,10,1,5,1,150,1,0.0,2.950561797752809,324782883.0,Distinction,4
10148,576191,1,1,3,3,1,120,1,0.0,3.7916666666666665,125105459.0,Fail,3
10149,576191,1,1,3,3,1,120,1,0.0,3.7916666666666665,125105459.0,Fail,3
10150,576383,0,9,1,10,1,120,1,0.0,2.910326086956522,1035838615.0,Distinction,4
10151,576383,0,9,1,10,1,120,1,0.0,2.910326086956522,1035838615.0,Distinction,4
10152,576413,1,12,1,3,1,120,1,0.0,3.314363968350578,2316634472.0,Distinction,4
10153,576413,1,12,1,3,1,120,1,0.0,3.314363968350578,2316634472.0,Distinction,4
10154,576475,0,12,1,4,2,120,1,0.0,3.9625468164794007,584605676.0,Pass,1
10155,576516,1,2,1,9,1,60,1,0.0,3.943914081145585,501654767.0,Fail,3
10156,576516,1,2,1,9,1,60,1,0.0,3.943914081145585,501654767.0,Pass,1
10157,576780,1,2,1,2,1,120,1,0.0,4.064134188455846,1461937295.0,Distinction,4
10158,576780,1,2,1,2,1,120,1,0.0,4.064134188455846,1461937295.0,Distinction,4
10159,576782,1,5,3,2,1,90,1,0.0,3.882978723404255,137214242.0,Fail,3
10160,577035,1,4,3,10,2,90,1,0.0,3.2455968688845402,714481288.0,Distinction,4
10161,577035,1,4,3,10,2,90,1,0.0,3.2455968688845402,714481288.0,Distinction,4
10162,577236,0,6,1,10,1,60,1,0.0,2.8422939068100357,407239863.0,Distinction,4
10163,577245,1,4,2,9,1,60,1,0.0,4.6491487786824575,1011715826.0,Fail,3
10164,577245,1,4,2,9,1,60,1,0.0,4.6491487786824575,1011715826.0,Pass,1
10165,577273,0,8,1,4,1,60,1,0.0,2.0588235294117645,12406734.0,Fail,3
10166,577352,1,2,2,4,1,120,1,0.3333333333333333,0.0,0.0,Fail,3
10167,577352,1,2,2,4,1,120,1,0.3333333333333333,0.0,0.0,Withdrawn,2
10168,577352,1,2,2,4,1,120,1,0.3333333333333333,0.0,0.0,Fail,3
10169,577414,1,1,3,4,1,120,1,0.0,2.8236272878535775,423705036.0,Pass,1
10170,577414,1,1,3,4,1,120,1,0.0,2.8236272878535775,423705036.0,Pass,1
10171,577427,1,1,1,6,1,90,1,0.3333333333333333,4.19939577039275,202265922.0,Withdrawn,2
10172,577427,1,1,1,6,1,30,1,0.3333333333333333,4.19939577039275,202265922.0,Fail,3
10173,577427,1,1,1,6,1,90,1,0.3333333333333333,4.19939577039275,202265922.0,Pass,1
10174,577502,0,10,1,1,1,90,1,0.0,4.131375579598146,472175854.0,Pass,1
10175,577603,1,12,2,3,1,120,1,0.3333333333333333,2.272727272727273,8698869.0,Withdrawn,2
10176,577603,1,12,2,3,1,120,1,0.3333333333333333,2.272727272727273,8698869.0,Withdrawn,2
10177,577603,1,12,2,3,1,120,1,0.3333333333333333,2.272727272727273,8698869.0,Withdrawn,2
10178,577686,1,12,1,0,1,60,1,0.0,3.1207598371777476,461739071.0,Fail,3
10179,577686,1,12,1,0,1,60,1,0.0,3.1207598371777476,461739071.0,Pass,1
10180,577688,1,6,2,2,1,90,1,0.0,0.0,0.0,Withdrawn,2
10181,577688,1,6,2,2,1,90,1,0.0,0.0,0.0,Withdrawn,2
10182,578034,1,12,1,3,1,60,1,0.0,3.410928143712575,837423139.0,Withdrawn,2
10183,578034,1,12,1,3,1,60,1,0.0,3.410928143712575,837423139.0,Pass,1
10184,578189,0,6,1,5,2,120,1,0.0,3.945482866043614,468551755.0,Pass,1
10185,578450,0,2,2,3,1,120,1,0.0,6.033816425120773,126403693.0,Fail,3
10186,578450,0,2,2,3,1,120,1,0.0,6.033816425120773,126403693.0,Fail,3
10187,578541,0,8,1,8,1,60,1,0.0,3.691358024691358,566942602.0,Withdrawn,2
10188,578541,0,8,1,8,1,60,1,0.0,3.691358024691358,566942602.0,Fail,3
10189,578655,0,13,1,7,1,150,1,0.0,5.416575790621592,669264486.0,Pass,1
10190,578823,1,2,1,8,1,180,1,0.3333333333333333,2.7451327433628316,407032361.0,Withdrawn,2
10191,578823,1,2,1,8,1,30,1,0.3333333333333333,2.7451327433628316,407032361.0,Withdrawn,2
10192,578823,1,2,1,8,1,180,1,0.3333333333333333,2.7451327433628316,407032361.0,Pass,1
10193,578850,1,6,1,3,1,90,1,0.0,2.3551263001485885,470589198.0,Pass,1
10194,578850,1,6,1,3,1,90,1,0.0,2.3551263001485885,470589198.0,Pass,1
10195,578958,1,10,2,1,2,135,1,0.5,3.392929292929293,750279692.0,Pass,1
10196,578958,1,10,2,1,2,135,1,0.5,3.392929292929293,750279692.0,Pass,1
10197,579027,1,1,3,5,1,90,1,0.0,4.798165137614679,60960363.0,Fail,3
10198,579027,1,1,3,5,1,90,1,0.0,4.798165137614679,60960363.0,Fail,3
10199,579321,1,9,2,1,1,180,1,0.0,1.0,729671.0,Withdrawn,2
10200,579321,1,9,2,1,1,180,1,0.0,1.0,729671.0,Withdrawn,2
10201,579340,1,4,2,7,1,90,1,0.0,3.6923076923076925,224200387.0,Withdrawn,2
10202,579340,1,4,2,7,1,90,1,0.0,3.6923076923076925,224200387.0,Distinction,4
10203,579343,1,6,3,5,1,60,1,0.0,4.006516072980017,1478129728.0,Pass,1
10204,579343,1,6,3,5,1,60,1,0.0,4.006516072980017,1478129728.0,Distinction,4
10205,579372,1,11,2,4,1,150,1,0.0,2.566666666666667,285867387.0,Withdrawn,2
10206,579372,1,11,2,4,1,90,1,0.0,2.566666666666667,285867387.0,Fail,3
10207,579550,1,10,1,1,1,120,2,0.0,3.1986531986531985,216772503.0,Pass,1
10208,580477,1,2,2,9,1,120,2,0.0,3.508,358718209.0,Withdrawn,2
10209,580477,1,2,2,9,1,120,2,0.0,3.508,358718209.0,Withdrawn,2
10210,580511,1,1,3,1,1,90,1,0.0,2.5416666666666665,157659918.0,Withdrawn,2
10211,580525,1,12,3,0,1,60,1,0.0,2.2901234567901234,354711012.0,Distinction,4
10212,580689,1,1,3,1,2,90,2,0.3333333333333333,3.2930232558139534,260497019.0,Withdrawn,2
10213,580689,1,1,3,1,2,90,2,0.3333333333333333,3.2930232558139534,260497019.0,Withdrawn,2
10214,580689,1,1,3,1,2,60,2,0.3333333333333333,3.2930232558139534,260497019.0,Fail,3
10215,580722,1,4,1,10,1,60,2,0.5,2.7886178861788617,108812561.0,Withdrawn,2
10216,580722,1,4,1,10,1,60,2,0.5,2.7886178861788617,108812561.0,Withdrawn,2
10217,580768,1,6,1,4,1,120,1,0.0,2.0253164556962027,57663027.0,Withdrawn,2
10218,580779,0,8,1,8,1,90,1,0.0,3.6282642089093704,1408349408.0,Pass,1
10219,580779,0,8,1,8,1,90,1,0.0,3.6282642089093704,1408349408.0,Pass,1
10220,581123,1,6,1,8,1,150,1,0.3333333333333333,2.650297619047619,483635880.0,Withdrawn,2
10221,581123,1,6,1,8,1,30,1,0.3333333333333333,2.650297619047619,483635880.0,Pass,1
10222,581123,1,6,1,8,1,150,1,0.3333333333333333,2.650297619047619,483635880.0,Pass,1
10223,581328,1,3,2,3,1,90,1,0.0,1.7391304347826086,16786261.0,Withdrawn,2
10224,581611,0,3,3,6,2,90,1,0.0,3.3739612188365653,263482965.0,Pass,1
10225,581614,1,2,1,10,1,120,1,0.0,3.98355754857997,482804799.0,Pass,1
10226,581614,1,2,1,10,1,120,1,0.0,3.98355754857997,482804799.0,Pass,1
10227,581744,1,9,2,7,1,60,1,0.0,4.3976945244956775,202657085.0,Withdrawn,2
10228,581744,1,9,2,7,1,60,1,0.0,4.3976945244956775,202657085.0,Pass,1
10229,581745,1,12,2,1,1,60,1,0.0,0.0,0.0,Withdrawn,2
10230,582087,1,1,2,5,1,90,1,0.0,6.942202835332607,1219439369.0,Fail,3
10231,582087,1,1,2,5,1,90,1,0.0,6.942202835332607,1219439369.0,Pass,1
10232,582108,1,3,1,3,1,90,1,0.0,3.712860310421286,650145766.0,Fail,3
10233,582108,1,3,1,3,1,90,1,0.0,3.712860310421286,650145766.0,Pass,1
10234,582723,1,12,2,3,2,60,1,0.3333333333333333,5.060889929742388,533438086.0,Withdrawn,2
10235,582723,1,12,2,3,2,30,1,0.3333333333333333,5.060889929742388,533438086.0,Withdrawn,2
10236,582723,1,12,2,3,2,60,1,0.3333333333333333,5.060889929742388,533438086.0,Pass,1
10237,582827,1,2,1,2,1,60,1,0.0,4.193650793650794,180557554.0,Withdrawn,2
10238,582827,1,2,1,2,1,60,1,0.0,4.193650793650794,180557554.0,Pass,1
10239,582879,1,2,2,5,2,90,1,0.0,2.448823903369358,1101438791.0,Pass,1
10240,582879,1,2,2,5,2,90,1,0.0,2.448823903369358,1101438791.0,Pass,1
10241,582950,1,1,3,2,1,90,1,0.0,3.659549228944247,1214245859.0,Distinction,4
10242,582950,1,1,3,2,1,90,1,0.0,3.659549228944247,1214245859.0,Distinction,4
10243,583032,1,1,3,6,1,60,1,0.0,4.715630885122411,677648187.0,Pass,1
10244,583032,1,1,3,6,1,60,1,0.0,4.715630885122411,677648187.0,Distinction,4
10245,583051,1,8,2,9,1,180,1,0.0,5.819277108433735,59465530.0,Withdrawn,2
10246,583051,1,8,2,9,1,180,1,0.0,5.819277108433735,59465530.0,Withdrawn,2
10247,583052,1,2,1,10,1,60,1,0.0,3.1194690265486726,724058246.0,Pass,1
10248,583052,1,2,1,10,1,60,1,0.0,3.1194690265486726,724058246.0,Pass,1
10249,583192,0,1,3,10,1,60,1,0.0,2.526315789473684,903687653.0,Pass,1
10250,583192,0,1,3,10,1,75,1,0.0,2.526315789473684,903687653.0,Pass,1
10251,583238,1,2,2,8,1,60,1,0.0,4.059888579387187,403705271.0,Withdrawn,2
10252,583238,1,2,2,8,1,60,1,0.0,4.059888579387187,403705271.0,Distinction,4
10253,583906,1,3,1,2,1,30,1,0.0,3.4681159420289855,503583277.0,Distinction,4
10254,584077,1,5,1,1,1,150,1,0.8,2.2268370607028753,236639353.0,Withdrawn,2
10255,584077,1,5,1,1,1,90,1,0.8,2.2268370607028753,236639353.0,Withdrawn,2
10256,584077,1,5,1,1,1,150,1,0.8,2.2268370607028753,236639353.0,Withdrawn,2
10257,584077,1,5,1,1,1,150,1,0.8,2.2268370607028753,236639353.0,Withdrawn,2
10258,584077,1,5,1,1,1,90,1,0.8,2.2268370607028753,236639353.0,Withdrawn,2
10259,584191,1,8,3,8,1,60,1,0.0,4.2745443856554965,1074632850.0,Pass,1
10260,584191,1,8,3,8,1,60,1,0.0,4.2745443856554965,1074632850.0,Pass,1
10261,584305,1,1,1,5,1,150,1,0.0,0.0,0.0,Withdrawn,2
10262,584305,1,1,1,5,1,150,1,0.0,0.0,0.0,Withdrawn,2
10263,584446,0,13,3,0,1,120,1,0.0,3.521812080536913,429021848.0,Pass,1
10264,584446,0,13,3,0,1,120,1,0.0,3.521812080536913,429021848.0,Pass,1
10265,584468,0,5,1,2,2,120,1,0.0,3.5858915741345525,1098068052.0,Withdrawn,2
10266,584468,0,5,1,2,2,120,1,0.0,3.5858915741345525,1098068052.0,Pass,1
10267,584586,1,4,1,5,1,120,2,0.0,2.6206896551724137,58623102.0,Withdrawn,2
10268,584586,1,4,1,5,1,120,2,0.0,2.6206896551724137,58623102.0,Fail,3
10269,584749,0,6,2,3,1,180,1,0.0,3.0,18626097.0,Withdrawn,2
10270,584749,0,6,2,3,1,180,1,0.0,3.0,18626097.0,Withdrawn,2
10271,584756,1,3,2,5,1,120,1,0.0,0.0,0.0,Fail,3
10272,584771,1,1,3,1,1,90,1,0.3333333333333333,4.552062868369352,783625088.0,Withdrawn,2
10273,584771,1,1,3,1,2,60,1,0.3333333333333333,4.552062868369352,783625088.0,Pass,1
10274,584771,1,1,3,1,1,90,1,0.3333333333333333,4.552062868369352,783625088.0,Pass,1
10275,584913,1,5,1,4,1,60,1,0.0,4.641025641025641,21492139.0,Withdrawn,2
10276,584913,1,5,1,4,1,60,1,0.0,4.641025641025641,21492139.0,Withdrawn,2
10277,584940,1,2,1,8,1,60,1,0.0,3.1625806451612903,565606442.0,Pass,1
10278,585011,1,1,3,9,1,120,1,0.0,3.7832512315270934,233554915.0,Withdrawn,2
10279,585011,1,1,3,9,1,120,1,0.0,3.7832512315270934,233554915.0,Pass,1
10280,585057,1,12,3,0,1,90,1,0.0,2.795918367346939,107292071.0,Pass,1
10281,585093,1,12,5,0,2,90,1,0.0,4.758183306055646,1766283034.0,Distinction,4
10282,585093,1,12,5,0,2,90,1,0.0,4.758183306055646,1766283034.0,Distinction,4
10283,585383,1,9,1,5,1,120,1,0.0,3.541079812206573,614092344.0,Pass,1
10284,585383,1,9,1,5,1,120,1,0.0,3.541079812206573,614092344.0,Distinction,4
10285,585393,1,7,1,7,1,60,1,0.0,3.980300673924313,2904425604.0,Distinction,4
10286,585393,1,7,1,7,1,60,1,0.0,3.980300673924313,2904425604.0,Distinction,4
10287,585397,1,2,1,10,1,60,1,0.0,3.911383285302594,1038648724.0,Pass,1
10288,585397,1,2,1,10,1,60,1,0.0,3.911383285302594,1038648724.0,Distinction,4
10289,585433,1,1,3,9,1,60,1,0.3333333333333333,3.6892067620286086,436282746.0,Withdrawn,2
10290,585433,1,1,3,9,1,60,1,0.3333333333333333,3.6892067620286086,436282746.0,Withdrawn,2
10291,585433,1,1,3,9,1,60,1,0.3333333333333333,3.6892067620286086,436282746.0,Pass,1
10292,585455,1,1,1,10,1,60,1,0.0,4.562244897959184,617804506.0,Pass,1
10293,585455,1,1,1,10,1,60,1,0.0,4.562244897959184,617804506.0,Distinction,4
10294,585464,1,4,1,9,1,60,1,0.0,4.266429840142096,323649143.0,Withdrawn,2
10295,585464,1,4,1,9,1,60,1,0.0,4.266429840142096,323649143.0,Pass,1
10296,585681,1,11,3,10,1,60,1,0.0,3.9413680781758957,183476108.0,Withdrawn,2
10297,585681,1,11,3,10,1,60,1,0.0,3.9413680781758957,183476108.0,Withdrawn,2
10298,585695,1,7,1,7,1,90,2,0.0,3.0587392550143266,491923032.0,Distinction,4
10299,585695,1,7,1,7,1,90,2,0.0,3.0587392550143266,491923032.0,Pass,1
10300,585709,0,7,1,5,1,90,1,0.0,3.342455621301775,986582074.0,Pass,1
10301,585769,0,1,5,6,1,90,1,0.5,4.456162642947904,1174430764.0,Withdrawn,2
10302,585769,0,1,5,6,1,60,1,0.5,4.456162642947904,1174430764.0,Withdrawn,2
10303,585769,0,1,5,6,1,90,1,0.5,4.456162642947904,1174430764.0,Withdrawn,2
10304,585769,0,1,5,6,1,60,1,0.5,4.456162642947904,1174430764.0,Withdrawn,2
10305,585900,1,8,1,9,1,90,1,0.0,3.2142857142857144,71525683.0,Fail,3
10306,586060,1,4,2,1,1,60,1,0.0,5.827160493827161,44634491.0,Fail,3
10307,586060,1,4,2,1,1,60,1,0.0,5.827160493827161,44634491.0,Fail,3
10308,586132,1,2,1,9,1,60,1,0.0,3.5045871559633026,125671028.0,Withdrawn,2
10309,586132,1,2,1,9,1,60,1,0.0,3.5045871559633026,125671028.0,Fail,3
10310,586436,0,2,2,6,1,60,2,0.0,1.84375,23353983.0,Fail,3
10311,586473,1,8,1,8,1,60,2,0.0,4.539440203562341,223359566.0,Fail,3
10312,586473,1,8,1,8,1,60,2,0.0,4.539440203562341,223359566.0,Fail,3
10313,586476,0,9,1,6,1,120,1,0.3333333333333333,3.870967741935484,366177542.0,Withdrawn,2
10314,586476,0,9,1,6,1,90,1,0.3333333333333333,3.870967741935484,366177542.0,Pass,1
10315,586476,0,9,1,6,1,120,1,0.3333333333333333,3.870967741935484,366177542.0,Pass,1
10316,586526,1,4,1,10,1,120,1,0.3333333333333333,2.3844884488448845,443623104.0,Withdrawn,2
10317,586526,1,4,1,10,1,60,1,0.3333333333333333,2.3844884488448845,443623104.0,Withdrawn,2
10318,586526,1,4,1,10,1,120,1,0.3333333333333333,2.3844884488448845,443623104.0,Pass,1
10319,586716,1,1,3,9,1,90,1,0.0,4.233183856502242,269386708.0,Withdrawn,2
10320,586716,1,1,3,9,1,90,1,0.0,4.233183856502242,269386708.0,Pass,1
10321,586921,1,2,2,9,1,60,1,0.3333333333333333,3.5920084121976865,585974577.0,Withdrawn,2
10322,586921,1,2,2,9,1,60,1,0.3333333333333333,3.5920084121976865,585974577.0,Withdrawn,2
10323,586921,1,2,2,9,1,60,1,0.3333333333333333,3.5920084121976865,585974577.0,Pass,1
10324,586962,1,4,1,9,1,90,1,0.0,4.291208791208791,408491796.0,Withdrawn,2
10325,586962,1,4,1,9,1,90,1,0.0,4.291208791208791,408491796.0,Pass,1
10326,587122,1,1,2,7,2,90,1,0.5,4.751366120218579,233431522.0,Withdrawn,2
10327,587122,1,1,2,7,2,60,1,0.5,4.751366120218579,233431522.0,Withdrawn,2
10328,587122,1,1,2,7,2,90,1,0.5,4.751366120218579,233431522.0,Withdrawn,2
10329,587122,1,1,2,7,2,60,1,0.5,4.751366120218579,233431522.0,Fail,3
10330,587179,0,6,3,3,1,120,1,0.0,2.3846153846153846,8758964.0,Withdrawn,2
10331,587179,0,6,3,3,1,120,1,0.0,2.3846153846153846,8758964.0,Withdrawn,2
10332,587585,1,3,1,10,1,60,1,0.0,1.5454545454545454,16058920.0,Fail,3
10333,587621,0,3,2,8,2,90,1,0.3333333333333333,3.771501925545571,505343577.0,Withdrawn,2
10334,587621,0,3,2,8,2,60,1,0.3333333333333333,3.771501925545571,505343577.0,Fail,3
10335,587621,0,3,2,8,2,60,1,0.3333333333333333,3.771501925545571,505343577.0,Fail,3
10336,587783,1,2,2,9,1,120,1,0.0,3.623964660408614,1305981265.0,Pass,1
10337,587783,1,2,2,9,1,120,1,0.0,3.623964660408614,1305981265.0,Distinction,4
10338,587884,1,7,2,7,1,60,1,0.0,4.5131578947368425,83938508.0,Withdrawn,2
10339,587884,1,7,2,7,1,60,1,0.0,4.5131578947368425,83938508.0,Withdrawn,2
10340,587906,1,8,1,1,1,60,1,0.0,3.3365091463414633,1679382338.0,Pass,1
10341,587906,1,8,1,1,1,60,1,0.0,3.3365091463414633,1679382338.0,Distinction,4
10342,587911,1,5,1,6,1,60,1,0.0,3.333911535125759,735843027.0,Pass,1
10343,587911,1,5,1,6,1,60,1,0.0,3.333911535125759,735843027.0,Distinction,4
10344,588059,0,8,2,7,2,90,2,0.0,3.46875,24737155.0,Withdrawn,2
10345,588059,0,8,2,7,2,90,2,0.0,3.46875,24737155.0,Withdrawn,2
10346,588125,1,11,2,8,1,60,1,0.0,3.375,650667591.0,Withdrawn,2
10347,588125,1,11,2,8,1,60,1,0.0,3.375,650667591.0,Pass,1
10348,588175,0,3,2,1,1,240,1,0.0,4.4405940594059405,144721038.0,Withdrawn,2
10349,588175,0,3,2,1,1,240,1,0.0,4.4405940594059405,144721038.0,Withdrawn,2
10350,588219,1,9,2,6,1,90,1,0.0,3.036036036036036,308879537.0,Fail,3
